model_name,experiment_type,subject_spec_id,held_out_subject,held_out_target,init_mode,transfer_mode,epoch,train_loss,val_loss
subject_spec_transfer_last_two_conv_002_10_bcos,subject_spec_transfer_bcos,002,,10,transfer,last_two_conv,3,1.1990980340374842,1.0730197429656982
subject_spec_transfer_last_two_conv_002_10_bcos,subject_spec_transfer_bcos,002,,10,transfer,last_two_conv,4,1.2655049959818523,1.358638048171997
subject_spec_transfer_last_two_conv_002_10_bcos,subject_spec_transfer_bcos,002,,10,transfer,last_two_conv,5,1.216529819700453,0.9030413627624512
subject_spec_transfer_last_two_conv_002_10_bcos,subject_spec_transfer_bcos,002,,10,transfer,last_two_conv,6,1.07669601837794,1.6290843486785889
subject_spec_transfer_last_two_conv_002_10_bcos,subject_spec_transfer_bcos,002,,10,transfer,last_two_conv,7,1.124685287475586,0.9042239189147949
subject_spec_transfer_last_two_conv_002_10_bcos,subject_spec_transfer_bcos,002,,10,transfer,last_two_conv,8,1.3623727361361186,0.9754894971847534
subject_spec_transfer_last_two_conv_002_10_bcos,subject_spec_transfer_bcos,002,,10,transfer,last_two_conv,9,1.303469843334622,1.571729063987732
subject_spec_transfer_last_two_conv_002_10_bcos,subject_spec_transfer_bcos,002,,10,transfer,last_two_conv,10,1.2664409743414984,1.2747492790222168
subject_spec_transfer_last_two_conv_002_10_bcos,subject_spec_transfer_bcos,002,,10,transfer,last_two_conv,11,0.9873250524202982,0.9617570042610168
subject_spec_transfer_last_two_conv_002_11_bcos,subject_spec_transfer_bcos,002,,11,transfer,last_two_conv,1,6.853069835238987,3.392336130142212
subject_spec_transfer_last_two_conv_002_11_bcos,subject_spec_transfer_bcos,002,,11,transfer,last_two_conv,2,2.5369532704353333,1.8563693761825562
subject_spec_transfer_last_two_conv_002_11_bcos,subject_spec_transfer_bcos,002,,11,transfer,last_two_conv,3,1.8610257307688396,4.411762237548828
subject_spec_transfer_last_two_conv_002_11_bcos,subject_spec_transfer_bcos,002,,11,transfer,last_two_conv,4,2.2920575539271035,1.4567315578460693
subject_spec_transfer_last_two_conv_002_11_bcos,subject_spec_transfer_bcos,002,,11,transfer,last_two_conv,5,1.808406776852078,3.534636974334717
subject_spec_transfer_last_two_conv_002_11_bcos,subject_spec_transfer_bcos,002,,11,transfer,last_two_conv,6,1.668454733159807,3.3155553340911865
subject_spec_transfer_last_two_conv_002_11_bcos,subject_spec_transfer_bcos,002,,11,transfer,last_two_conv,7,1.6376871930228338,2.6964237689971924
subject_spec_transfer_last_two_conv_002_11_bcos,subject_spec_transfer_bcos,002,,11,transfer,last_two_conv,8,1.3756355610158708,2.1706929206848145
subject_spec_transfer_last_two_conv_002_11_bcos,subject_spec_transfer_bcos,002,,11,transfer,last_two_conv,9,1.3711589111222162,1.4841477870941162
subject_spec_transfer_last_two_conv_002_11_bcos,subject_spec_transfer_bcos,002,,11,transfer,last_two_conv,10,1.1977828277481928,1.4918395280838013
subject_spec_transfer_last_two_conv_002_12_bcos,subject_spec_transfer_bcos,002,,12,transfer,last_two_conv,1,4.166371915075514,1.3061490058898926
subject_spec_transfer_last_two_conv_002_12_bcos,subject_spec_transfer_bcos,002,,12,transfer,last_two_conv,2,1.6582569148805406,0.9522770047187805
subject_spec_transfer_last_two_conv_002_12_bcos,subject_spec_transfer_bcos,002,,12,transfer,last_two_conv,3,1.201953974035051,0.8280889987945557
subject_spec_transfer_last_two_conv_002_12_bcos,subject_spec_transfer_bcos,002,,12,transfer,last_two_conv,4,1.046982119480769,0.8706908822059631
subject_spec_transfer_last_two_conv_002_12_bcos,subject_spec_transfer_bcos,002,,12,transfer,last_two_conv,5,1.0493072205119662,1.4597848653793335
